year,country,"literacy rate, adult total (% of people ages 15 and above)","primary completion rate, total (% of relevant age group)","school enrollment, secondary (% gross)",gdp per capita (current us$),"access to electricity, rural (% of rural population)",poverty headcount ratio at $6.85 a day (2017 ppp) (% of population),individuals using the internet (% of population)
2021,QAT,,91.1789627075195,97.3264236450195,71751.8831234838,100.0,,99.7
2022,QAT,,94.6478424072266,104.56079864502,88701.463350036,100.0,,99.7
2023,QAT,,,,80195.874646942,100.0,,99.7
1990,ROU,,95.7520523071289,103.094291687012,1648.48522974542,100.0,,0.0
1991,ROU,,,91.6804733276367,1254.3124421298,100.0,,
1992,ROU,97.0,,83.6528472900391,1102.10378473246,100.0,,
1993,ROU,,86.7598190307617,79.1946182250977,1158.05632799712,100.0,,0.0037
1994,ROU,,,78.022102355957,1323.03237766927,100.0,,0.0263
1995,ROU,,90.5257873535156,78.0914306640625,1650.04922365201,100.0,,0.075
1996,ROU,,91.7800064086914,79.1121520996094,1633.01064354117,100.0,,0.222
1997,ROU,,93.2089462280273,80.4126510620117,1577.33656023974,100.0,,0.445
1998,ROU,,,80.7422485351562,1852.5549693339,100.0,,2.24
1999,ROU,,97.6217575073242,81.9171905517578,1599.90622808339,100.0,,2.7
2000,ROU,,93.9814376831055,82.38330078125,1659.92904910528,93.4,,3.61
2001,ROU,,104.979927062988,83.499382019043,1825.19299373184,93.7,,4.54
2002,ROU,97.0,101.107521057129,84.9503479003906,2119.85509684554,94.0,,6.58
2003,ROU,,96.073112487793,84.2207717895508,2679.40626016154,94.3,,8.9
2004,ROU,,93.1243209838867,82.5846405029297,3494.99056448955,94.5,,15.0
2005,ROU,,92.4625473022461,81.0594787597656,4618.00350802913,94.8,,21.5
2006,ROU,,92.5642623901367,85.6820602416992,5757.53127301178,95.1,42.2,24.7
2007,ROU,,,84.2603607177734,8360.33775916596,95.4,36.2,28.3
2008,ROU,,90.3158416748047,94.5384063720703,10435.1561230787,95.8,29.4,32.4
2009,ROU,,95.6967086791992,103.393241882324,8548.4543409242,96.1,27.7,36.6
2010,ROU,,96.9467468261719,102.467903137207,8399.5374234284,96.0,29.6,39.9
2011,ROU,99.0,98.3175582885742,100.735900878906,9560.6755277458,96.3,33.5,40.0
2012,ROU,,95.2439193725586,97.4503707885742,8929.95366231474,96.7,33.6,45.9
2013,ROU,,,95.6988983154297,9497.67411615237,97.1,32.8,49.8
2014,ROU,,,93.5339965820312,10031.7710755404,97.6,29.7,54.1
2015,ROU,,92.9707489013672,91.3377075195312,8977.01748158196,98.2,27.4,55.8
2016,ROU,,89.260612487793,88.7795104980469,9404.54005870715,98.6,21.8,59.5
2017,ROU,,,88.3843231201172,10727.9822007426,100.0,16.3,63.7
2018,ROU,,87.9936218261719,86.5577163696289,12502.2624061935,99.9,13.0,70.7
2019,ROU,,87.5534973144531,86.4074096679688,12992.0326104674,100.0,10.9,73.7
2020,ROU,,86.7099685668945,86.416877746582,13082.3006559554,100.0,10.0,78.5
2021,ROU,99.0,88.9321899414062,86.1970901489258,14986.7854904274,100.0,7.1,83.6
2022,ROU,,82.8644332885742,83.0334701538086,15557.8826247584,100.0,,85.5
2023,ROU,,,,18404.2730871704,100.0,,89.2
1990,RUS,,,96.6426696777344,3494.06323242188,100.0,,0.0
1991,RUS,,,94.8525924682617,3490.45239257813,100.0,,
1992,RUS,,,93.2758636474609,3098.802734375,100.0,,0.000673
1993,RUS,,,91.0410537719727,2930.67016601563,100.0,,0.0134
1994,RUS,,91.761360168457,89.2141036987305,2662.10400390625,100.0,,0.0538
1995,RUS,,92.4710006713867,89.3551330566406,2665.77978515625,100.0,,0.148
1996,RUS,,,89.8506927490234,2643.92919921875,100.0,,0.27
1997,RUS,,,89.5388870239258,2737.57202148438,100.0,,0.473
1998,RUS,,,90.2693023681641,1834.86181640625,100.0,,0.813
1999,RUS,,97.0050430297852,90.8119430541992,1330.75720214844,100.0,,1.02
2000,RUS,,95.4882583618164,,1771.59411621094,96.1,,1.98
2001,RUS,,99.0294189453125,,2100.3525390625,96.4,,2.94
2002,RUS,99.0,,,2377.52954101563,96.6,,4.13
2003,RUS,,,94.6366500854492,2975.123046875,96.8,,8.3
2004,RUS,,,88.130989074707,4102.36474609375,97.0,,12.9
2005,RUS,,,86.7092514038086,5323.455078125,97.2,,15.2
2006,RUS,,,86.4854736328125,6920.19970703125,97.4,,18.0
2007,RUS,,93.1290435791016,86.5527572631836,9101.2392578125,97.6,,24.7
2008,RUS,,95.4120483398438,87.0486373901367,11635.2841796875,97.8,,32.0
2009,RUS,,93.3545227050781,89.8769302368164,8562.82421875,98.0,,42.6
2010,RUS,100.0,,,10674.990234375,100.0,,49.0
2011,RUS,,90.6035079956055,94.5758895874023,14305.33203125,99.6,,58.0
2012,RUS,,95.7465286254883,95.5411224365234,15401.8515625,100.0,,66.0
2013,RUS,,94.7592391967773,95.999382019043,15941.4482421875,100.0,,68.0
2014,RUS,,95.0102615356445,95.6056289672852,14055.47265625,100.0,2.9,70.5
2015,RUS,,97.3412780761719,96.3292617797852,9277.7138671875,96.6,3.4,70.1
2016,RUS,,94.9354095458984,95.9142684936523,8663.158203125,100.0,3.5,73.1
2017,RUS,,,97.5206298828125,10658.9130859375,100.0,3.3,76.0
2018,RUS,,99.5994873046875,99.2135009765625,11211.8876953125,100.0,2.6,80.9
2019,RUS,,100.024337768555,100.471740722656,11447.701171875,100.0,2.7,82.6
2020,RUS,,,92.7522506713867,10108.3271484375,100.0,1.7,85.0
2021,RUS,100.0,,93.3415603637695,12521.5224609375,100.0,2.0,88.2
2022,RUS,,,93.9353866577148,15445.2421875,100.0,,90.4
2023,RUS,,,92.4840469360352,13817.0458984375,100.0,,92.2
1990,RWA,,44.4812316894531,16.3635692596436,345.773495134655,,,0.0
1991,RWA,58.0,43.6800498962402,16.2006492614746,253.966902025944,,,
1992,RWA,,43.9256591796875,14.9978399276733,264.083914517464,,,
1993,RWA,,,,247.023318476014,,,
1994,RWA,,,,110.953668251372,,,
1995,RWA,,,,227.971147849318,,,
1996,RWA,,,,206.04911417485,,,0.000883
1997,RWA,,,,238.749371368214,,,0.00163
1998,RWA,,,,246.154673288384,,,0.0118
1999,RWA,,24.9528007507324,7.83850002288818,264.74368682977,,,0.0672
2000,RWA,65.0,21.1688098907471,9.51360034942627,251.86926386091,,96.0,0.0628
2001,RWA,,26.5409393310547,11.1507501602173,237.308846200901,,,0.241
2002,RWA,,31.7821998596191,12.1046600341797,234.043016755733,,,0.293
2003,RWA,,43.0246887207031,13.584939956665,249.012274982252,0.6,,0.357
2004,RWA,,41.7583999633789,15.3283996582031,269.540446333402,1.8,,0.431
2005,RWA,,,16.4831008911133,324.016863847189,0.7,93.9,0.556
2006,RWA,,,18.1992893218994,356.995022901154,4.0,,
2007,RWA,,,20.3850002288818,426.234183487629,5.2,,2.12
2008,RWA,,53.0556182861328,22.1014308929443,528.326391755502,1.5,,4.5
2009,RWA,,72.6080169677734,26.5538196563721,564.039095842449,7.6,,7.7
2010,RWA,65.8522720336914,75.8724517822266,32.4029083251953,593.624927744346,2.6,93.4,8.0
2011,RWA,,,36.6210098266602,651.133677964662,1.1,,7.0
2012,RWA,68.0,74.8167724609375,39.662769317627,706.817317494399,7.3,,8.02
2013,RWA,,58.8075218200684,31.5658397674561,704.924190167572,5.8,92.9,9.0
2014,RWA,71.0,64.2973022460938,41.8218688964844,724.957521209377,9.2,,10.6
2015,RWA,,63.1980590820312,39.4099006652832,733.998585018273,12.5,,12.5
2016,RWA,,67.745002746582,38.5062408447266,729.519154199595,19.0,92.2,14.6
2017,RWA,,76.0721817016602,39.6912117004395,758.301002985965,23.6,,17.2
2018,RWA,73.0,84.2233428955078,41.1796913146973,771.773521962568,28.0,,19.2
2019,RWA,,95.9773025512695,44.0778999328613,810.051420243718,38.3,,21.4
2020,RWA,80.0508575439453,,,778.701538550324,34.9,,23.8
2021,RWA,,95.4018173217773,44.1820793151855,828.833032800998,38.2,,24.4
2022,RWA,79.0,,44.1547088623047,975.469315871749,38.2,,31.2
2023,RWA,,59.3042411804199,45.1251487731934,1010.2689290184,57.9,,34.2
1990,SAS,45.3592109680176,63.0675086975098,35.8379402160645,356.516843388742,,96.7,
1991,SAS,46.0856399536133,64.2000274658203,38.1226501464844,310.156259080444,,96.6,
1992,SAS,47.0863304138184,65.3271331787109,40.337760925293,322.0717403592,,96.4,
1993,SAS,48.0814590454102,66.3049163818359,42.1354103088379,311.893243938573,39.5803384393815,96.4,
1994,SAS,48.8493804931641,67.360107421875,42.7333297729492,346.137975351115,32.9223079217667,96.1,
1995,SAS,49.6404914855957,68.4340286254883,42.7916793823242,376.097216234975,34.7089249251602,95.9,
1996,SAS,50.4491996765137,67.8164520263672,43.0463485717773,402.882318107841,36.0362318847496,95.6,
1997,SAS,51.2601699829102,67.1787109375,43.5441513061523,413.962671042475,37.5052949039011,,
1998,SAS,56.0795593261719,66.5637435913086,42.5318298339844,411.260698152323,41.973889727028,,
1999,SAS,56.8763084411621,65.9371871948242,41.5050582885742,431.853792888842,45.327559123017,,
2000,SAS,57.6505813598633,68.0201568603516,42.8266906738281,458.634746392476,46.9438502964712,,
2001,SAS,58.4130592346191,71.5464172363281,44.7087707519531,460.173372988465,48.8557316165239,,
2002,SAS,59.2031288146973,73.5396118164062,45.655330657959,474.00688736178,49.9766585422172,94.8,
2003,SAS,60.0957794189453,76.736572265625,47.3606414794922,543.216178349282,52.5091589346502,94.5,
2004,SAS,60.8761711120605,79.0585327148438,48.585521697998,619.149505971424,51.4640513189415,94.0,
2005,SAS,60.6736717224121,81.4556121826172,50.4931602478027,695.545787626643,56.6158608473507,93.6,
2006,SAS,60.8487586975098,83.3157501220703,51.8719596862793,776.407124569164,56.4941764403552,93.2,
2007,SAS,61.6839218139648,85.296012878418,53.8584098815918,961.614177643419,60.6626826336709,92.9,
2008,SAS,62.5962982177734,87.0243072509766,56.1788215637207,961.569557615383,63.5436318094504,92.6,
2009,SAS,63.4580116271973,88.4365768432617,55.9873809814453,1033.69456807582,64.3189707417797,92.3,
2010,SAS,66.0289611816406,87.907829284668,58.9161796569824,1245.0854967509,66.738062347424,91.5,
2011,SAS,66.6298599243164,87.0889205932617,61.3985900878906,1351.50258776305,70.2712367595829,90.1,
2012,SAS,66.6765899658203,88.2968063354492,63.1271781921387,1352.07296472777,71.9675764181092,89.2,
2013,SAS,67.7057571411133,89.0842819213867,63.4234199523926,1370.08841115039,74.9891075275346,88.5,
2014,SAS,68.4551620483398,90.9798812866211,67.5850677490234,1479.96637029096,77.7607432663477,88.0,
2015,SAS,69.7821502685547,91.9029235839844,67.7523727416992,1528.46685971348,81.7639674267714,87.5,
2016,SAS,71.1057815551758,91.9886169433594,69.2518463134766,1663.62030739425,84.4731942943811,87.1,
2017,SAS,71.6678314208984,91.8838729858398,67.9472579956055,1874.9491911349,88.0741127805242,84.9,
2018,SAS,72.1920623779297,91.0706024169922,69.3466873168945,1907.38178097978,92.4109500491208,82.3,
2019,SAS,71.9660263061523,91.0248565673828,69.3899078369141,1952.01340084598,93.17363431157,80.4,
2020,SAS,72.6831893920898,92.1770706176758,71.083740234375,1843.19527438293,94.8676579761209,81.9,
2021,SAS,73.4790115356445,92.7876129150391,73.0526504516602,2131.30229648282,98.2767525736115,80.9,
2022,SAS,74.265266418457,103.728240966797,73.3410797119141,2239.51630169785,98.0030474124514,78.8,
2023,SAS,75.0088500976562,88.7807769775391,71.594108581543,2303.30291008899,97.9127886458878,,
1990,SAU,,,,11054.7495049666,100.0,,0.0
1991,SAU,,,,11847.1699534218,100.0,,
1992,SAU,71.0,,,11730.2687665244,100.0,,
1993,SAU,,,,10884.8607880777,100.0,,
1994,SAU,,,,10601.9196697805,100.0,,
1995,SAU,,,,10786.4008952769,100.0,,0.011
1996,SAU,,,,11471.5045960191,100.0,,0.0267
1997,SAU,,,,11545.3455998551,100.0,,0.0521
1998,SAU,,,,9836.05729768574,100.0,,0.101
1999,SAU,,,,10452.1899400479,100.0,,0.494
2000,SAU,79.0,,,11714.5623675159,100.0,,2.21
2001,SAU,,,,10805.311325122,100.0,,4.68
2002,SAU,,,,10586.0543471363,100.0,,6.38
2003,SAU,,,,11487.220410693,100.0,,8.0
2004,SAU,83.0,,,13154.4978989446,100.0,,10.2
2005,SAU,,89.3426971435547,93.4791564941406,15975.7473782258,100.0,,12.7
2006,SAU,,,,17563.6145370639,100.0,,19.5
2007,SAU,,89.6152267456055,92.1979904174805,18596.1502627898,100.0,,30.0
2008,SAU,,89.8635787963867,,22320.4888964331,100.0,,36.0
2009,SAU,,,92.7727584838867,17718.3911648365,100.0,,38.0
2010,SAU,,,,22028.3790215788,100.0,,41.0
2011,SAU,,121.367897033691,,26966.2941648251,100.0,,47.5
2012,SAU,,128.916763305664,,28348.5730107499,100.0,,54.0
2013,SAU,94.0,98.3157119750977,92.8935165405273,27290.1978052614,100.0,,60.5
2014,SAU,,,99.4081497192383,27079.6733871148,100.0,,64.7
2015,SAU,,,103.276008605957,22453.571552265,100.0,,69.6
2016,SAU,,,105.049896240234,21515.6600083775,100.0,,74.9
2017,SAU,95.0,100.329742431641,105.574378967285,23081.2045336558,100.0,,94.2
2018,SAU,,101.868621826172,105.882858276367,28036.0264674095,100.0,,93.3
2019,SAU,,98.5084915161133,104.450019836426,27892.8421521179,100.0,,95.7
2020,SAU,98.0,96.2086486816406,103.277328491211,23271.4037647084,100.0,,97.9
2021,SAU,,96.4636306762695,103.587013244629,28396.0864182336,100.0,,100.0
2022,SAU,,120.119132995605,119.968368530273,34454.1957708412,100.0,,100.0
2023,SAU,,,,32093.9622984711,100.0,,100.0
1990,SDN,,,,1257.1875,19.4548132165178,,0.0
1991,SDN,,,,1617.55676269531,11.2197237237857,,
1992,SDN,,,,252.610092163086,10.8343538444816,,
1993,SDN,,,,312.694061279297,10.6143440942736,,
1994,SDN,,,,439.420928955078,11.1582587189977,,0.0
1995,SDN,,,,462.58544921875,11.7032773021867,,0.0
1996,SDN,,,,294.826965332031,12.2514904189297,,0.0
1997,SDN,,,,373.09375,12.8018831488452,,0.00123
1998,SDN,,,,350.702880859375,13.3557695871224,,0.00481
1999,SDN,,,,324.659606933594,13.9135440471703,,0.00879
2000,SDN,61.0,,,362.116882324219,4.4,,0.0258
2001,SDN,,,31.2628002166748,451.293304443359,13.8,,0.14
2002,SDN,,,31.3254108428955,506.262634277344,14.2,,0.439
2003,SDN,,,32.8823890686035,580.320251464844,14.5,,0.538
2004,SDN,,,36.3786315917969,705.113342285156,14.9,,0.792
2005,SDN,,,36.6428489685059,905.543640136719,15.2,,1.29
2006,SDN,,,35.4113388061523,1132.474609375,15.6,,
2007,SDN,,,35.2355117797852,1444.37219238281,16.0,,8.66
2008,SDN,54.0,,37.7534599304199,1527.58239746094,7.3,,
2009,SDN,,,42.2509117126465,1178.22180175781,14.7,82.8,
2010,SDN,,64.0954666137695,42.9851608276367,1305.63598632813,18.2,,
2011,SDN,,,38.5298385620117,1332.6572265625,21.0,,
2012,SDN,,60.184211730957,42.6758918762207,1019.22210693359,23.8,,
2013,SDN,,60.724681854248,45.3667984008789,1138.62780761719,26.7,,
2014,SDN,,61.4608383178711,46.8034210205078,1275.43835449219,28.9,86.2,
2015,SDN,,63.0447692871094,47.602970123291,1292.37963867188,32.7,,
2016,SDN,,64.1716232299805,46.1623802185059,1033.21594238281,35.8,,14.1
2017,SDN,,66.0720977783203,48.9796409606934,966.505676269531,38.8,,18.6
2018,SDN,60.6971817016602,66.5688934326172,48.3620414733887,731.027465820313,41.7,,24.6
2019,SDN,,,,709.975280761719,44.4,,25.9
2020,SDN,,,,577.795227050781,46.9,,26.4
2021,SDN,,,,712.122009277344,49.4,,
2022,SDN,,,,1046.24084472656,49.4,,
2023,SDN,,,,2183.44140625,54.0,,
1990,SEN,,40.9166603088379,14.8413496017456,957.314337438177,,,0.0
1991,SEN,,,,913.399575796737,,95.2,
1992,SEN,,38.6039390563965,15.1803197860718,951.204960087807,,,
1993,SEN,,,,877.52900343803,4.87466167299289,,
1994,SEN,,37.9982109069824,,583.782776032181,2.07164054676155,96.3,
1995,SEN,,,,714.994396357297,3.91607759069201,,0.000693
1996,SEN,,39.8102111816406,14.4969396591187,723.469950081149,5.7664919620875,,0.0112
1997,SEN,,40.0794715881348,14.2933301925659,650.776321407448,7.84425287953184,,0.0273
1998,SEN,,42.2954216003418,14.2297401428223,684.588105785786,9.49389437250895,,0.0799
1999,SEN,,42.1817283630371,15.0402202606201,677.516338727268,11.6195222574929,,0.311
2000,SEN,,38.9300384521484,15.6458702087402,603.233162455158,12.8,,0.404
2001,SEN,,44.0303802490234,15.9723300933838,637.213530563724,15.3,94.3,0.984
2002,SEN,39.0,46.6004981994629,17.3591995239258,669.430447319209,11.3,,1.01
2003,SEN,,46.4444007873535,,817.888034221442,18.6,,2.1
2004,SEN,,48.0746688842773,20.29953956604,918.102079522155,8.7,,4.39
2005,SEN,,53.211841583252,22.5061092376709,979.846101520171,23.3,91.9,4.79
2006,SEN,42.0,50.6238212585449,24.3925895690918,1017.20196747987,25.4,,5.61
2007,SEN,,51.9915313720703,,1188.93877808175,24.5,,6.89
2008,SEN,,59.1248207092285,30.7252693176269,1398.79218010021,26.1,,7.12
2009,SEN,48.0,59.2928085327148,,1308.69404336205,30.6,,7.5
2010,SEN,,58.288501739502,36.9725303649902,1275.88357492357,34.9,,8.0
2011,SEN,52.0,60.9112091064453,42.3821296691895,1374.67591873844,31.7,90.9,9.8
2012,SEN,,60.0965003967285,46.180419921875,1326.83798848379,32.5,,10.8
2013,SEN,44.0,60.4651908874512,48.8453712463379,1379.83196553924,31.8,,13.1
2014,SEN,,60.9127883911133,50.8017616271973,1398.89137601382,41.0,,17.7
2015,SEN,43.5927314758301,59.0049781799316,51.2827301025391,1218.00613555438,38.1,,21.7
2016,SEN,46.0996398925781,,,1266.43957151587,44.5,,25.7
2017,SEN,52.0,,,1356.80518449031,35.4,,29.6
2018,SEN,46.6059112548828,,,1452.55612562445,41.4,74.4,35.3
2019,SEN,46.8336715698242,61.5962104797363,45.9415283203125,1431.18128932159,47.8,,43.4
2020,SEN,,61.4603805541992,46.3485488891602,1461.08720350553,38.6,,53.3
2021,SEN,,63.5550918579102,46.8130683898926,1598.10676952274,43.4,75.6,57.3
2022,SEN,57.6699981689453,57.2280006408691,46.9506912231445,1564.74522071584,43.4,,59.2
2023,SEN,,61.2763481140137,45.5100593566895,1706.44218024762,56.5,,60.6
1990,SGP,89.0,,,11861.7561591366,100.0,,0.0
1991,SGP,,,,14502.3799938606,100.0,,0.162
1992,SGP,,,,16136.2405377661,100.0,,0.471
1993,SGP,,,,18290.130113185,100.0,,0.763
1994,SGP,,,,21552.4100366948,100.0,,1.19
1995,SGP,,,,24914.8507020358,100.0,,2.87
1996,SGP,,,,26232.866096827,100.0,,8.35
1997,SGP,,,,26375.8653668113,100.0,,13.5
1998,SGP,,,,21829.2737831583,100.0,,19.6
1999,SGP,,,,21796.6373891001,100.0,,24.2
2000,SGP,93.0,,,23852.8389514753,100.0,,36.0
2001,SGP,,,,21699.7414868907,100.0,,41.7
2002,SGP,,,,22159.8373710639,100.0,,47.0
2003,SGP,,,,23730.3840054566,100.0,,53.8
2004,SGP,,,,27608.080013423,100.0,,62.0
2005,SGP,,,,29961.3172812732,100.0,,61.0
2006,SGP,,,,33768.4528234651,100.0,,59.0
2007,SGP,,,,39432.8860198877,100.0,,69.9
2008,SGP,,,,40008.5720489092,100.0,,69.0
2009,SGP,,,,38926.8054365453,100.0,,69.0
2010,SGP,96.0,,109.329199261579,47236.683084953,100.0,,71.0
2011,SGP,96.0,,109.899017654737,53891.4570264372,100.0,,71.0
2012,SGP,96.0,,109.727685489202,55547.5553077786,100.0,,72.0
2013,SGP,97.0,,108.393165400389,56967.4257940383,100.0,,80.9
2014,SGP,97.0,,108.138840380207,57564.8023114977,100.0,,79.0
2015,SGP,97.0,,107.781350482315,55645.6068614606,100.0,,79.0
2016,SGP,97.0,99.7892684936523,107.859008789062,56899.9181805173,100.0,,84.5
2017,SGP,97.0,99.2582397460938,107.574600219727,61162.0973932771,100.0,,84.5
2018,SGP,97.0,99.9218292236328,105.844299316406,66840.6373389791,100.0,,88.2
2019,SGP,97.0,98.0779495239258,104.714958190918,66081.7199235165,100.0,,88.9
2020,SGP,97.0,101.401397705078,103.199592590332,61466.803676358,100.0,,92.0
2021,SGP,98.0,100.557983398438,103.041877746582,79601.4129622433,100.0,,96.9
2022,SGP,,99.6337432861328,103.041313171387,88428.7024226232,100.0,,96.0
2023,SGP,,,,84734.2559206054,,,94.3
2024,SGP,,,,,,,
1990,SLB,,60.6951904296875,14.3241996765137,648.325212624098,,,0.0
1991,SLB,,71.1048202514648,15.7648296356201,665.833104132659,,,
1992,SLB,,67.2890014648438,16.0917301177979,763.857968549522,,,
1993,SLB,,67.7109222412109,17.2688407897949,828.869997791691,,,
1994,SLB,,69.2526931762695,17.8855991363525,1078.0410925874,,,
1995,SLB,,,,1220.17919311126,,,0.0249
1996,SLB,,,,1289.33036923435,,,0.269
1997,SLB,,,,1292.23951946469,,,0.392
1998,SLB,,,,1091.89096889326,,,0.508
1999,SLB,77.0,,24.7947006225586,1133.62256531791,8.47495609330614,,0.495
2000,SLB,,,19.8136806488037,953.17190137706,,,0.481
2001,SLB,,,23.7115497589111,911.791935385411,,,0.469
2002,SLB,,,30.7126197814941,756.890296490792,0.6,,0.502
2003,SLB,,,,895.989272661716,3.7,,0.556
2004,SLB,,,,986.081904026618,6.8,,0.65
2005,SLB,,,30.3124694824219,1144.45758513252,10.0,91.0,0.844
2006,SLB,,,34.891731262207,1255.62589099975,3.9,,1.65
2007,SLB,,,35.4942588806152,1390.1569662696,,,2.0
2008,SLB,,,,1525.85092434029,19.6,,3.0
2009,SLB,,,,1554.70723718073,9.0,,4.0
2010,SLB,,84.3476333618164,48.3588485717773,1685.15499035363,27.9,,5.0
2011,SLB,,84.2840347290039,47.704761505127,1924.05277323978,32.2,,6.0
2012,SLB,,83.9506149291992,48.2561302185059,2066.25352289833,36.5,88.5,7.0
2013,SLB,,84.7422790527344,,2161.39573596215,40.4,,8.0
2014,SLB,,85.9051971435547,,2164.9442392168,45.5,,9.0
2015,SLB,,87.4035110473633,,2045.47889485251,51.5,,10.0
2016,SLB,,87.4194412231445,,2082.62989047871,54.9,,11.0
2017,SLB,,87.0158081054688,,2143.57465243959,60.5,,15.1
2018,SLB,,84.8603057861328,,2278.20633913383,63.6,,20.9
2019,SLB,,84.014030456543,,2223.66502559565,67.6,,26.3
2020,SLB,,81.8153915405273,,2063.33101522108,71.5,,33.2
2021,SLB,,,,1996.86976779348,75.4,,41.8
2022,SLB,,,,2005.4139933198,75.4,,42.1
2023,SLB,,71.5705642700195,,2041.6364912646,81.3,,42.5
2024,SLB,,,,,,,
1990,SLE,,,16.0375995635986,154.794246226066,,,0.0
1991,SLE,,,15.2546901702881,183.68639063947,,,
1992,SLE,,,,163.197626253287,,,
1993,SLE,,,,184.95174506756,,,0.0
1994,SLE,,,,218.507383869714,,,0.0
1995,SLE,,,,208.35204332359,,,0.0
1996,SLE,,,,224.258589380272,,,0.00251
